epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,75.5241,0.78313,2.43492,0.50587,0.89032,0.78788,0.82985,0.71992,2.78577,5.97822,0.71813,9.56816e-05,9.56816e-05,9.56816e-05
18,79.9387,0.68602,2.51057,0.4984,0.8524,0.81061,0.84138,0.71359,2.55817,6.73892,0.66615,9.51341e-05,9.51341e-05,9.51341e-05
19,84.888,0.70597,2.27579,0.48792,0.88573,0.80872,0.84212,0.7058,2.63267,6.09489,0.65205,9.45558e-05,9.45558e-05,9.45558e-05
20,88.8579,0.69857,2.26302,0.50913,0.90385,0.78788,0.83371,0.72348,2.60149,4.89355,0.66543,9.39469e-05,9.39469e-05,9.39469e-05
21,93.2181,0.94429,2.49563,0.54233,0.90909,0.78788,0.8453,0.71019,2.8728,4.55504,0.7309,9.3308e-05,9.3308e-05,9.3308e-05
22,97.6632,0.68767,1.98384,0.49458,0.90909,0.78788,0.8453,0.72558,2.76997,3.81688,0.6971,9.26394e-05,9.26394e-05,9.26394e-05
23,102.68,0.58782,1.7122,0.46309,0.90909,0.81061,0.85666,0.76266,2.61537,3.66507,0.67107,9.19416e-05,9.19416e-05,9.19416e-05
24,106.885,0.75449,2.04787,0.49777,0.90909,0.81021,0.85134,0.73643,2.78156,5.02731,0.69554,9.12151e-05,9.12151e-05,9.12151e-05
25,110.84,0.59517,1.83507,0.47077,0.90909,0.85606,0.87894,0.70615,3.32331,4.09141,0.85303,9.04604e-05,9.04604e-05,9.04604e-05
26,114.803,0.72188,1.86594,0.48692,0.88958,0.85566,0.86976,0.73464,2.84445,3.60924,0.73383,8.9678e-05,8.9678e-05,8.9678e-05
27,119.092,0.56011,1.80058,0.47871,0.88261,0.8524,0.87864,0.75819,2.52886,3.31058,0.65357,8.88684e-05,8.88684e-05,8.88684e-05
28,123.626,0.56956,1.73886,0.47369,0.95137,0.88428,0.88164,0.74637,2.50601,3.41778,0.64753,8.80323e-05,8.80323e-05,8.80323e-05
29,127.576,0.59713,1.96889,0.47457,0.88726,0.83942,0.88614,0.7498,2.5023,3.23469,0.65248,8.71701e-05,8.71701e-05,8.71701e-05
30,131.61,0.58693,1.67831,0.46363,0.90909,0.85606,0.87894,0.75891,2.60011,3.26651,0.6672,8.62824e-05,8.62824e-05,8.62824e-05
31,135.566,0.54469,1.62372,0.45908,0.90909,0.85606,0.87894,0.74872,2.64463,3.33862,0.68253,8.537e-05,8.537e-05,8.537e-05
32,139.892,0.57561,1.85147,0.46967,0.90909,0.87879,0.88985,0.7406,2.72503,3.12551,0.69503,8.44333e-05,8.44333e-05,8.44333e-05
33,143.935,0.70018,2.25322,0.46762,0.90909,0.87879,0.88985,0.70612,2.89579,3.00371,0.71596,8.34731e-05,8.34731e-05,8.34731e-05
34,147.933,0.64821,1.86679,0.47389,0.93237,0.86364,0.88236,0.71109,2.74615,3.20443,0.69174,8.24899e-05,8.24899e-05,8.24899e-05
35,152.624,0.76701,2.24948,0.47005,0.922,0.85354,0.87654,0.72649,2.64678,4.07661,0.6715,8.14846e-05,8.14846e-05,8.14846e-05
36,156.598,0.57627,1.74032,0.4496,0.93097,0.86364,0.88422,0.75293,2.62284,3.82462,0.67111,8.04576e-05,8.04576e-05,8.04576e-05
37,160.877,0.61638,1.74072,0.47221,0.93786,0.86364,0.89434,0.73823,2.62265,3.49325,0.67406,7.94099e-05,7.94099e-05,7.94099e-05
38,164.89,0.76841,1.98039,0.48685,0.98244,0.84343,0.88804,0.70576,2.70091,2.9246,0.68643,7.8342e-05,7.8342e-05,7.8342e-05
39,168.862,0.5157,1.2926,0.45335,0.95037,0.86616,0.90274,0.71274,2.6677,2.76586,0.67259,7.72547e-05,7.72547e-05,7.72547e-05
40,172.838,0.69748,1.95569,0.47592,1,0.89899,0.9454,0.74672,2.74673,2.86552,0.68286,7.61488e-05,7.61488e-05,7.61488e-05
41,176.828,0.60025,2.06806,0.47881,0.9853,0.92761,0.9484,0.68162,2.99284,3.00791,0.75444,7.5025e-05,7.5025e-05,7.5025e-05
42,181.514,0.58371,1.37532,0.45995,0.96335,0.92861,0.94255,0.64821,3.28036,3.0498,0.82522,7.38841e-05,7.38841e-05,7.38841e-05
43,185.507,0.52501,1.36237,0.44416,0.91169,0.93939,0.94909,0.68813,3.06459,2.92671,0.76176,7.27268e-05,7.27268e-05,7.27268e-05
44,189.515,0.55769,1.43082,0.44751,0.90422,0.94949,0.92711,0.6869,2.96852,2.97143,0.73175,7.1554e-05,7.1554e-05,7.1554e-05
45,193.544,0.47116,1.1337,0.43922,0.92045,0.9697,0.94831,0.70665,2.81457,2.89221,0.69176,7.03665e-05,7.03665e-05,7.03665e-05
46,198.667,0.48037,1.49202,0.44791,0.94318,0.94949,0.9702,0.78646,2.33329,2.31326,0.60963,6.9165e-05,6.9165e-05,6.9165e-05
47,203.322,0.50889,1.34352,0.44767,0.95619,0.92929,0.9526,0.7872,2.23577,2.21855,0.59778,6.79505e-05,6.79505e-05,6.79505e-05
48,207.329,0.58768,1.53,0.45752,1,0.92929,0.9601,0.78148,2.21187,2.15185,0.59503,6.67237e-05,6.67237e-05,6.67237e-05
49,211.381,0.63663,1.51028,0.46038,1,0.90909,0.95045,0.78209,2.26444,2.27708,0.59821,6.54854e-05,6.54854e-05,6.54854e-05
50,215.395,0.44042,1.01689,0.44214,0.98485,0.92929,0.95217,0.77254,2.4673,2.47712,0.62366,6.42366e-05,6.42366e-05,6.42366e-05
51,220.491,0.45824,1.29155,0.44053,0.98032,0.92849,0.94796,0.74092,2.59481,2.61718,0.64415,6.2978e-05,6.2978e-05,6.2978e-05
52,224.894,0.59687,1.37547,0.47593,0.97562,0.93616,0.95175,0.7361,2.66324,2.91562,0.65576,6.17106e-05,6.17106e-05,6.17106e-05
53,228.926,0.4796,1.30584,0.45147,0.96591,0.93687,0.94989,0.72864,2.7178,3.20339,0.66485,6.04352e-05,6.04352e-05,6.04352e-05
54,232.951,0.43739,1.1465,0.44485,0.97025,0.9058,0.94689,0.74823,2.70703,3.36893,0.67906,5.91527e-05,5.91527e-05,5.91527e-05
55,236.982,0.55898,1.45255,0.45108,0.94362,0.91667,0.9347,0.74077,2.70034,3.42948,0.6749,5.78639e-05,5.78639e-05,5.78639e-05
56,240.992,0.44676,1.06533,0.44193,0.97387,0.88587,0.93444,0.73775,2.61256,3.25088,0.66839,5.65698e-05,5.65698e-05,5.65698e-05
57,245.341,0.39174,0.93652,0.42245,1,0.88636,0.93954,0.74267,2.54831,3.31701,0.66257,5.52712e-05,5.52712e-05,5.52712e-05
58,250.303,0.4144,0.91378,0.42867,1,0.88636,0.93954,0.73292,2.60627,2.8658,0.68408,5.3969e-05,5.3969e-05,5.3969e-05
59,254.33,0.47071,1.05022,0.45989,1,0.93939,0.96515,0.75296,2.60981,2.69133,0.68673,5.26642e-05,5.26642e-05,5.26642e-05
60,258.353,0.39682,1.00594,0.44333,1,0.94781,0.96516,0.73519,2.6365,2.58596,0.69462,5.13575e-05,5.13575e-05,5.13575e-05
61,262.397,0.44434,0.97788,0.45199,0.99623,0.9475,0.97021,0.71458,2.65745,2.66056,0.70342,5.005e-05,5.005e-05,5.005e-05
62,266.617,0.44376,1.17208,0.43279,0.96219,0.9697,0.97505,0.72427,2.66221,2.6897,0.71361,4.87425e-05,4.87425e-05,4.87425e-05
63,271.655,0.37871,0.93376,0.4226,0.97727,0.96691,0.97811,0.72057,2.67563,2.59918,0.72,4.74358e-05,4.74358e-05,4.74358e-05
64,275.686,0.42239,1.11194,0.43753,0.97727,0.9697,0.9803,0.72964,2.68832,2.58756,0.72585,4.6131e-05,4.6131e-05,4.6131e-05
65,279.745,0.41484,0.96921,0.42572,0.97727,0.9697,0.9803,0.73141,2.69647,2.5779,0.72651,4.48288e-05,4.48288e-05,4.48288e-05
66,283.842,0.36955,0.92108,0.40683,1,0.89646,0.94459,0.75146,2.56399,2.55062,0.68789,4.35302e-05,4.35302e-05,4.35302e-05
67,288.255,0.46422,0.96525,0.45332,1,0.90909,0.95045,0.76735,2.56136,2.54223,0.68135,4.22361e-05,4.22361e-05,4.22361e-05
68,292.348,0.45049,1.0961,0.44311,1,0.90909,0.95045,0.76091,2.57208,2.52821,0.68357,4.09473e-05,4.09473e-05,4.09473e-05
69,297.468,0.41848,1.07414,0.43576,1,0.90909,0.95045,0.74798,2.59085,2.5181,0.6897,3.96648e-05,3.96648e-05,3.96648e-05
70,301.612,0.38902,0.84501,0.42951,1,0.90909,0.95045,0.75013,2.59299,2.46814,0.68963,3.83894e-05,3.83894e-05,3.83894e-05
71,305.712,0.33019,0.98493,0.42508,1,0.91919,0.9555,0.74486,2.5539,2.43105,0.68339,3.7122e-05,3.7122e-05,3.7122e-05
