epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,1379.97,0.53037,0.32854,0.90777,0.97383,0.97836,0.99142,0.91814,0.46236,0.28485,0.87144,0.000366899,0.000366899,0.000366899
120,1391.39,0.5112,0.3191,0.90451,0.98246,0.9767,0.99177,0.89874,0.54214,0.2957,0.87867,0.00035945,0.00035945,0.00035945
121,1402.69,0.49817,0.32426,0.89959,0.98351,0.97876,0.99188,0.89793,0.54016,0.29327,0.87891,0.000352037,0.000352037,0.000352037
122,1414.82,0.50852,0.32594,0.91072,0.99034,0.96622,0.99087,0.9109,0.49653,0.28249,0.86513,0.000344661,0.000344661,0.000344661
123,1426.37,0.51491,0.33681,0.92718,0.98539,0.9735,0.99157,0.90723,0.5298,0.29046,0.87679,0.000337325,0.000337325,0.000337325
124,1437.83,0.49136,0.32014,0.90767,0.99015,0.9597,0.9905,0.89912,0.55938,0.29855,0.89943,0.00033003,0.00033003,0.00033003
125,1449.4,0.47529,0.31321,0.89918,0.97099,0.97514,0.99183,0.91888,0.47364,0.2807,0.87134,0.000322778,0.000322778,0.000322778
126,1460.98,0.45387,0.30063,0.88824,0.9785,0.97358,0.98942,0.9157,0.47485,0.28279,0.86998,0.000315572,0.000315572,0.000315572
127,1472.55,0.47818,0.3135,0.89598,0.98396,0.96836,0.98857,0.91171,0.45907,0.27515,0.86601,0.000308412,0.000308412,0.000308412
128,1484.61,0.47989,0.31473,0.89322,0.982,0.9762,0.9885,0.9115,0.49137,0.28032,0.86274,0.0003013,0.0003013,0.0003013
129,1496.39,0.4417,0.29808,0.88191,0.98504,0.9774,0.99114,0.91174,0.47323,0.27678,0.86092,0.000294239,0.000294239,0.000294239
130,1508.16,0.44187,0.29597,0.88118,0.98168,0.97953,0.99149,0.93878,0.40437,0.25938,0.85123,0.00028723,0.00028723,0.00028723
131,1520.32,0.43906,0.29808,0.88722,0.97869,0.98112,0.9903,0.93566,0.41145,0.26679,0.8491,0.000280275,0.000280275,0.000280275
132,1532.07,0.47782,0.32169,0.90498,0.9728,0.97845,0.99017,0.93342,0.41763,0.27053,0.85094,0.000273375,0.000273375,0.000273375
133,1543.4,0.45048,0.30717,0.88354,0.98355,0.96853,0.99114,0.91862,0.47533,0.2767,0.86107,0.000266532,0.000266532,0.000266532
134,1554.81,0.4444,0.29756,0.88158,0.99074,0.96507,0.99105,0.89488,0.52949,0.28476,0.86274,0.000259748,0.000259748,0.000259748
135,1566.16,0.45683,0.30091,0.88891,0.99362,0.96738,0.99086,0.91428,0.4719,0.26902,0.86023,0.000253024,0.000253024,0.000253024
136,1577.55,0.46941,0.30864,0.89464,0.99067,0.96934,0.99067,0.93185,0.42886,0.26446,0.85268,0.000246363,0.000246363,0.000246363
137,1589.04,0.46534,0.31025,0.89674,0.98931,0.97211,0.99103,0.9407,0.40782,0.26137,0.85104,0.000239766,0.000239766,0.000239766
138,1601.34,0.43786,0.29462,0.87186,0.99156,0.97111,0.9913,0.94866,0.40669,0.25921,0.85196,0.000233234,0.000233234,0.000233234
139,1613.54,0.44617,0.3018,0.88269,0.99274,0.96497,0.99115,0.9438,0.41174,0.2561,0.84903,0.000226769,0.000226769,0.000226769
140,1624.96,0.42471,0.28881,0.88025,0.99049,0.96425,0.99095,0.94166,0.3998,0.2533,0.84603,0.000220372,0.000220372,0.000220372
141,1636.38,0.41382,0.28292,0.87431,0.98302,0.97778,0.99079,0.92773,0.43485,0.25955,0.85061,0.000214046,0.000214046,0.000214046
142,1648.45,0.4312,0.29152,0.88178,0.98624,0.97322,0.99088,0.92509,0.43779,0.25785,0.84776,0.000207792,0.000207792,0.000207792
143,1660.09,0.41464,0.28267,0.86595,0.98622,0.97531,0.9907,0.91516,0.45524,0.26599,0.85102,0.000201611,0.000201611,0.000201611
144,1671.6,0.42109,0.28655,0.87265,0.98721,0.97292,0.99099,0.94679,0.39618,0.25293,0.84168,0.000195505,0.000195505,0.000195505
145,1683.03,0.42583,0.29066,0.88097,0.98389,0.97224,0.99089,0.94796,0.38018,0.25143,0.84264,0.000189475,0.000189475,0.000189475
146,1694.52,0.42007,0.28759,0.87607,0.97982,0.97383,0.99121,0.93566,0.41255,0.25488,0.84244,0.000183523,0.000183523,0.000183523
147,1705.98,0.43611,0.30262,0.88514,0.98393,0.9776,0.9919,0.9431,0.40085,0.24602,0.84329,0.000177651,0.000177651,0.000177651
