epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,362.22,0.74416,0.7865,1.21799,0.95466,0.80643,0.9052,0.67562,1.28018,0.82064,1.58692,0.000206123,0.000206123,0.000206123
86,366.429,0.80626,0.93622,1.28854,0.95923,0.81085,0.90705,0.67008,1.27833,0.81075,1.56305,0.000201042,0.000201042,0.000201042
87,370.445,0.6893,0.63644,1.26587,0.9631,0.81531,0.89915,0.67689,1.2422,0.80227,1.50099,0.000195983,0.000195983,0.000195983
88,374.465,0.57593,0.69012,1.11395,0.92423,0.83864,0.88754,0.67566,1.21887,0.84113,1.43573,0.000190949,0.000190949,0.000190949
89,378.504,0.6779,0.71387,1.28416,0.9059,0.8373,0.87926,0.67455,1.24774,0.76783,1.48067,0.000185942,0.000185942,0.000185942
90,382.424,0.60493,0.737,1.18634,0.89338,0.83714,0.87916,0.6778,1.23764,0.72874,1.53219,0.000180965,0.000180965,0.000180965
91,386.424,0.56975,0.68139,1.13769,0.95812,0.83342,0.88186,0.67858,1.20148,0.71534,1.54761,0.000176018,0.000176018,0.000176018
92,390.718,0.56313,0.59229,1.1453,0.94813,0.83333,0.88903,0.71215,1.15057,0.68059,1.54669,0.000171106,0.000171106,0.000171106
93,394.745,0.62429,0.71468,1.13723,0.9543,0.8379,0.89321,0.7188,1.07305,0.67143,1.43375,0.000166228,0.000166228,0.000166228
94,398.8,0.58744,0.62916,1.14454,0.95934,0.81008,0.89469,0.74286,0.97405,0.6702,1.34894,0.000161389,0.000161389,0.000161389
95,402.983,0.66819,0.76116,1.17592,0.96041,0.80625,0.8925,0.74138,0.95115,0.69813,1.34627,0.00015659,0.00015659,0.00015659
96,407.63,0.69978,0.69957,1.35347,0.95994,0.8047,0.88473,0.74212,0.95091,0.75622,1.375,0.000151833,0.000151833,0.000151833
97,411.597,0.69175,0.61288,1.34098,0.95305,0.81493,0.88266,0.74485,1.02988,0.91516,1.42261,0.00014712,0.00014712,0.00014712
98,415.824,0.64657,0.77209,1.15267,0.89554,0.82615,0.88223,0.73783,1.10335,0.93327,1.4531,0.000142453,0.000142453,0.000142453
99,419.807,0.58479,0.74258,1.19095,0.92593,0.82495,0.87388,0.71028,1.20845,0.94801,1.45765,0.000137834,0.000137834,0.000137834
100,423.791,0.48642,0.51536,1.0609,0.95542,0.8159,0.87399,0.71855,1.18382,0.85365,1.39401,0.000133266,0.000133266,0.000133266
101,427.797,0.52812,0.53101,1.16745,0.96247,0.80754,0.87505,0.71849,1.1255,0.78696,1.31363,0.00012875,0.00012875,0.00012875
102,432.278,0.66882,0.71089,1.30719,0.96486,0.80371,0.8777,0.74905,0.95953,0.72388,1.16328,0.000124288,0.000124288,0.000124288
103,436.576,0.64896,0.65251,1.25959,0.96497,0.80334,0.88331,0.76025,0.85127,0.70678,1.08984,0.000119883,0.000119883,0.000119883
104,440.82,0.62417,0.74171,1.15092,0.96144,0.80549,0.88953,0.77517,0.82986,0.70216,1.08735,0.000115536,0.000115536,0.000115536
105,445.063,0.8244,0.87637,1.34435,0.95926,0.80917,0.88946,0.76661,0.85141,0.70073,1.10031,0.000111248,0.000111248,0.000111248
106,449.002,0.6703,0.72555,1.13958,0.95603,0.81485,0.89424,0.75507,0.86333,0.71061,1.12553,0.000107023,0.000107023,0.000107023
107,453.073,0.62833,0.63844,1.11092,0.95294,0.83499,0.88939,0.75353,0.91952,0.72618,1.24921,0.000102862,0.000102862,0.000102862
108,457.053,0.65877,0.67395,1.16963,0.95077,0.84203,0.88942,0.75091,0.93796,0.76348,1.29074,9.87659e-05,9.87659e-05,9.87659e-05
109,461.068,0.57164,0.83028,1.12551,0.95062,0.84423,0.88556,0.75332,0.97129,0.85956,1.34239,9.47376e-05,9.47376e-05,9.47376e-05
110,465.015,0.65576,0.66521,1.13491,0.95939,0.8495,0.91139,0.75929,0.97242,0.87691,1.34613,9.07784e-05,9.07784e-05,9.07784e-05
111,469.008,0.49357,0.47386,1.05494,0.96481,0.84778,0.91384,0.77383,0.94283,0.84565,1.31743,8.68902e-05,8.68902e-05,8.68902e-05
112,473.604,0.62231,0.75883,1.18795,0.95425,0.84199,0.91419,0.77407,0.92251,0.71849,1.28741,8.30746e-05,8.30746e-05,8.30746e-05
